ID,Book_length(mins)_overall,Book_length(mins)_avg,Price_overall,Price_avg,Review,Review10/10,Minutes_listened,Completion,Support_requests,Last_visited_minus_purchase_date,Targets,predicted_target
9444,1188.0,1188,10.13,10.13,1,8.0,0.49,582.12,0,63,0,0
9673,2160.0,2160,5.33,5.33,1,9.0,0.09,194.4,0,246,0,0
9809,2160.0,2160,7.51,7.51,0,8.91,0.0,0.0,0,274,1,1
10769,2160.0,2160,5.93,5.93,0,8.91,0.0,0.0,0,217,0,1
11119,2160.0,2160,8.0,8.0,1,10.0,0.33,712.8,0,262,0,0
12717,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
13211,2160.0,2160,4.48,4.48,0,8.91,0.0,0.0,0,0,0,1
13370,2160.0,2160,5.33,5.33,1,8.0,0.36,777.6,0,251,0,0
13528,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
14003,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
14092,2160.0,2160,8.0,8.0,0,8.91,0.9,1944.0,0,268,0,0
14965,324.0,324,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
15046,1620.0,1620,8.0,8.0,0,8.91,0.07,113.4,0,0,0,0
15323,324.0,324,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
16300,648.0,648,8.0,8.0,0,8.91,0.12,77.76,0,61,0,0
18278,2160.0,2160,7.6,7.6,0,8.91,0.0,0.0,0,0,0,1
19035,1620.0,1620,8.0,8.0,0,8.91,0.99,1603.8,0,172,0,0
19667,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
20204,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
21358,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,234,0,1
21821,1080.0,1080,10.07,10.07,1,8.0,0.99,1069.2,0,141,0,0
22508,2160.0,2160,8.0,8.0,1,10.0,0.9,1944.0,0,28,0,0
23131,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
23331,2160.0,2160,8.0,8.0,1,10.0,0.17,367.2,0,14,0,0
23414,1620.0,1620,8.0,8.0,0,8.91,0.32,518.4,0,159,0,0
23511,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0,108,0,1
23723,648.0,648,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
23971,378.0,756,7.8,15.6,0,8.91,0.0,0.0,0,0,1,1
24783,1620.0,1620,8.0,8.0,1,10.0,0.81,1312.2,0,85,0,0
25829,1188.0,1188,5.93,5.93,1,8.0,0.0,0.0,1,237,1,1
26139,2160.0,2160,5.33,5.33,0,8.91,0.09,194.4,0,17,0,0
26737,1620.0,1620,5.33,5.33,1,10.0,0.64,1036.8,1,162,0,0
26870,1188.0,1188,8.0,8.0,0,8.91,0.07,83.16,0,64,0,0
27405,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,9,0,1
27544,324.0,324,5.33,5.33,0,10.0,0.0,0.0,0,75,1,1
27561,324.0,324,5.33,5.33,0,8.91,0.0,0.0,0,0,1,1
27946,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
28938,648.0,648,5.33,5.33,1,8.0,0.0,0.0,0,12,1,1
29411,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,14,1,1
29532,2160.0,2160,6.72,6.72,0,8.91,0.0,0.0,0,0,0,1
30152,2160.0,2160,8.0,8.0,1,7.0,0.09,194.4,0,19,0,0
30168,1674.0,3348,8.0,16.0,0,8.91,0.0,0.0,0,0,1,1
30187,1620.0,1620,8.0,8.0,1,8.0,0.99,1603.8,3,44,0,0
30707,1620.0,1620,8.0,8.0,0,8.91,0.16,259.2,0,55,0,0
30939,1620.0,1620,5.93,5.93,0,8.91,0.0,0.0,0,0,0,1
31165,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
31175,2160.0,2160,6.71,6.71,0,8.91,0.0,0.0,0,0,1,1
32439,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
32721,1620.0,1620,7.99,7.99,0,8.91,0.0,0.0,0,0,0,1
25,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
66,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
431,648.0,648,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
1707,1620.0,1620,5.33,5.33,1,10.0,0.53,858.6,0,149,0,0
1815,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
2349,1188.0,1188,5.33,5.33,0,8.91,0.18,213.84,0,5,0,0
2549,324.0,324,5.33,5.33,0,8.91,0.08,25.92,0,1,0,0
2892,1188.0,1188,7.6,7.6,1,10.0,0.51,605.88,1,87,0,0
2914,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
3375,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
3816,1188.0,1188,5.33,5.33,1,10.0,0.08,95.04,0,179,0,1
4891,1620.0,1620,8.0,8.0,1,10.0,0.09,145.8,0,0,0,0
5004,2160.0,2160,5.02,5.02,0,8.91,0.0,0.0,0,0,0,1
5299,1620.0,1620,5.33,5.33,0,8.91,0.27,437.4,0,19,0,0
5302,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
6177,2160.0,2160,8.0,8.0,0,8.91,0.12,259.2,0,223,0,0
8026,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,0,1,1
8755,2160.0,2160,8.0,8.0,0,8.91,0.03,64.8,0,4,0,1
9188,2160.0,2160,5.33,5.33,0,8.91,0.16,345.6,0,37,0,0
9938,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
10037,648.0,648,3.86,3.86,0,8.91,0.0,0.0,0,0,0,1
10112,1404.0,2808,5.86,11.71,0,8.91,0.0,0.0,0,0,1,1
10271,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,230,0,1
10923,2160.0,2160,8.53,8.53,0,8.91,0.0,0.0,0,0,0,1
11018,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,0,1,1
11154,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
11961,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,77,0,1
12206,1890.0,3780,5.33,10.66,0,8.91,0.0,0.0,0,253,1,1
12584,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,135,0,1
12631,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,4,1,1
12710,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
13163,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,42,1,1
14028,1620.0,1620,8.0,8.0,0,8.91,0.17,275.4,0,216,0,0
14328,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,20,0,1
14344,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
14755,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,175,1,1
15226,1890.0,3780,5.33,10.67,0,8.91,0.0,0.0,0,0,1,1
15478,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
15648,1188.0,1188,8.0,8.0,0,8.91,0.21,249.48,0,14,0,0
17256,2160.0,2160,4.48,4.48,0,8.91,0.0,0.0,0,0,0,1
17453,324.0,324,5.33,5.33,0,8.91,1.0,324.0,0,71,0,0
17946,1620.0,1620,5.33,5.33,0,8.91,0.12,194.4,0,106,0,0
18376,1890.0,3780,6.67,13.33,0,9.0,0.0,0.0,0,0,1,1
18442,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
19211,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,1,1,1
19282,2160.0,2160,5.69,5.69,0,8.91,0.0,0.0,0,272,0,1
19477,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
19561,2160.0,2160,8.0,8.0,1,10.0,0.51,1101.6,0,206,0,0
20016,2160.0,2160,5.33,5.33,0,8.91,0.29,626.4,0,217,0,0
20070,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,215,1,1
20300,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
20420,1620.0,1620,8.0,8.0,0,8.91,0.07,113.4,0,77,0,0
20672,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,7,0,1
20941,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,249,0,1
20977,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,1,0,1
21839,1188.0,1188,7.6,7.6,0,8.91,0.0,0.0,0,272,1,1
22388,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
22697,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
23505,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
23515,324.0,324,8.0,8.0,0,10.0,0.0,0.0,0,0,1,1
23578,1674.0,3348,6.73,13.47,0,8.91,0.0,0.0,0,275,1,1
23780,1188.0,1188,8.53,8.53,0,8.91,0.0,0.0,0,0,0,1
23825,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,0,1,1
24808,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
25377,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
25427,1080.0,1080,5.33,5.33,0,8.91,0.06,64.8,0,61,0,0
25561,1188.0,1188,5.33,5.33,0,8.91,0.01,11.88,0,0,0,1
25976,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
25995,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
27615,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
28811,1620.0,1620,6.0,6.0,0,8.91,0.0,0.0,0,8,0,1
28915,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
30376,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
30752,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
31170,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,152,1,1
31424,1080.0,1080,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
31587,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
31696,1620.0,1620,7.6,7.6,1,7.0,0.79,1279.8,0,112,0,0
32067,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,48,1,1
32292,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0,165,0,1
32572,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
33338,1080.0,1080,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
33446,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
99,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
1044,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
1359,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
1976,1188.0,1188,7.99,7.99,1,10.0,0.05,59.4,0,1,0,1
1984,2160.0,2160,5.33,5.33,0,8.91,0.13,280.8,0,217,0,0
2754,648.0,648,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
3084,1620.0,1620,5.33,5.33,0,8.91,0.56,907.2,1,22,0,0
3107,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
3369,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
3626,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
3835,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
3980,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
4069,1620.0,1620,8.0,8.0,1,8.0,0.13,210.6,0,7,0,0
4201,2160.0,2160,5.69,5.69,0,8.91,0.0,0.0,0,0,0,1
4205,1620.0,1620,8.53,8.53,1,9.0,0.98,1587.6,0,123,0,0
4288,2160.0,2160,5.69,5.69,0,8.91,0.0,0.0,0,0,0,1
5220,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,1,1
5513,1620.0,1620,5.69,5.69,0,8.91,0.11,178.2,0,38,0,0
6068,1620.0,1620,8.53,8.53,0,8.91,0.0,0.0,0,0,0,1
6876,2160.0,2160,5.33,5.33,0,8.91,0.25,540.0,0,225,0,0
7079,1620.0,1620,5.33,5.33,0,8.91,0.04,64.8,1,265,0,1
7358,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,35,1,1
7433,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
7831,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
7836,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,2,1,1
8564,1620.0,1620,8.0,8.0,1,10.0,0.35,567.0,0,60,0,0
9175,1620.0,1620,5.69,5.69,1,10.0,1.0,1620.0,5,239,0,0
9300,2160.0,2160,5.33,5.33,0,8.91,0.18,388.8,0,165,0,0
9442,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
9463,2160.0,2160,5.69,5.69,1,10.0,0.13,280.8,0,91,0,0
9469,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
9699,1620.0,1620,5.33,5.33,0,8.91,0.07,113.4,0,32,0,0
10415,2160.0,2160,5.33,5.33,0,9.0,0.0,0.0,0,142,1,1
10417,1620.0,1620,5.33,5.33,1,8.0,0.99,1603.8,1,215,0,0
10563,1620.0,1620,8.0,8.0,1,10.0,0.48,777.6,0,196,0,0
10837,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
11415,1620.0,1620,5.33,5.33,1,5.0,0.34,550.8,0,84,0,0
11585,2160.0,2160,7.6,7.6,0,8.91,0.0,0.0,0,0,0,1
11660,2160.0,2160,6.71,6.71,0,8.91,0.0,0.0,0,0,0,1
12594,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
13051,1620.0,1620,7.99,7.99,0,8.91,0.0,0.0,0,0,1,1
13282,1188.0,1188,10.07,10.07,0,8.91,0.0,0.0,0,0,0,1
14537,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
14615,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
15337,1620.0,1620,5.33,5.33,1,10.0,0.21,340.2,0,15,0,0
15433,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
15630,1080.0,1080,8.53,8.53,0,8.91,0.0,0.0,0,135,0,1
15848,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
16744,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
17006,1620.0,1620,8.22,8.22,0,8.91,0.0,0.0,0,145,0,1
17032,2160.0,2160,5.33,5.33,1,9.0,0.9,1944.0,2,269,0,0
17041,1620.0,1620,5.33,5.33,0,8.91,0.02,32.4,0,208,0,1
17602,1620.0,1620,5.69,5.69,1,10.0,0.28,453.6,0,171,0,0
18047,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
18277,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
18286,1620.0,1620,8.53,8.53,0,8.91,0.0,0.0,0,0,0,1
18417,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,177,1,1
18738,1188.0,1188,7.99,7.99,0,8.91,0.65,772.2,0,234,0,0
19115,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
19228,1620.0,1620,5.69,5.69,0,8.91,0.0,0.0,0,0,0,1
19251,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
19460,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
19495,324.0,324,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
20164,1620.0,1620,5.33,5.33,1,8.0,0.07,113.4,0,33,0,1
20559,1188.0,1188,7.99,7.99,0,8.91,0.0,0.0,0,0,0,1
20938,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
21055,1188.0,1188,5.33,5.33,0,8.91,0.46,546.48,0,87,0,0
21281,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,98,0,1
21847,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
22347,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
22500,2160.0,2160,5.33,5.33,1,8.0,0.03,64.8,0,7,0,1
22679,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
23351,648.0,648,8.0,8.0,1,8.0,1.0,648.0,2,75,0,0
23835,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
24157,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
24225,2160.0,2160,5.33,5.33,0,8.91,0.08,172.8,0,94,0,0
24421,1620.0,1620,7.6,7.6,0,8.91,0.12,194.4,0,2,0,0
24454,2160.0,2160,5.69,5.69,0,8.91,0.0,0.0,0,40,0,1
24666,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,244,1,1
24804,2160.0,2160,8.0,8.0,1,8.0,0.0,0.0,0,230,1,1
25305,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
25922,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,270,0,1
26665,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,125,0,1
26738,2160.0,2160,8.0,8.0,0,8.91,0.13,280.8,0,264,0,0
27078,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,68,1,1
27106,648.0,648,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
27406,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
27574,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
27673,1134.0,2268,5.33,10.67,0,8.91,0.0,0.0,0,33,1,1
27800,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
28175,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
28569,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
28622,1188.0,1188,7.99,7.99,0,8.91,0.04,47.52,0,6,0,0
29148,1620.0,1620,5.69,5.69,0,8.91,0.0,0.0,0,5,0,1
29316,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
29962,2160.0,2160,5.33,5.33,0,8.91,0.22,475.2,0,7,0,0
30130,2160.0,2160,5.33,5.33,0,9.0,0.0,0.0,0,123,1,1
30453,2160.0,2160,7.6,7.6,0,8.0,0.0,0.0,1,7,1,1
30817,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
31032,2160.0,2160,5.33,5.33,0,8.91,0.01,21.6,0,0,0,1
31142,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
31264,1080.0,1080,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
31380,648.0,648,10.07,10.07,0,8.91,0.0,0.0,0,32,0,1
31433,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
31704,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,155,0,1
32754,1620.0,1620,5.63,5.63,0,8.91,0.0,0.0,0,0,0,1
33632,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
33676,1080.0,1080,5.33,5.33,0,8.91,0.58,626.4,0,100,0,0
3277,1620.0,1620,8.0,8.0,0,8.91,0.09,145.8,0,165,0,0
3653,2160.0,2160,8.0,8.0,0,8.91,0.03,64.8,0,139,0,1
4798,1620.0,1620,3.86,3.86,0,8.91,0.11,178.2,0,134,0,0
4963,1188.0,1188,5.86,5.86,0,8.91,0.05,59.4,0,123,0,0
5684,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
5698,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
6612,1674.0,3348,8.0,16.0,1,10.0,0.0,0.0,0,146,1,1
8643,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
10202,1674.0,3348,13.8,27.59,1,10.0,0.0,0.0,3,86,1,1
10328,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,1,1
10484,540.0,540,3.86,3.86,0,8.91,0.82,442.8,0,145,0,0
10748,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,4,0,1
10834,2160.0,2160,5.93,5.93,0,8.91,0.19,410.4,0,21,0,0
10878,1080.0,1080,8.53,8.53,0,8.91,0.0,0.0,0,0,0,1
11169,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
11980,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
12100,2160.0,2160,7.51,7.51,0,8.91,0.0,0.0,0,0,0,1
12181,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
12348,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0,0,1,1
13676,1890.0,3780,8.0,16.0,0,8.91,0.0,0.0,0,132,1,1
15327,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
17583,648.0,648,8.0,8.0,1,6.0,0.33,213.84,0,41,0,0
18459,1620.0,1620,3.86,3.86,0,8.91,0.05,81.0,0,9,0,0
19413,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
19546,1620.0,1620,8.53,8.53,0,8.91,0.0,0.0,0,0,0,1
19615,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
20952,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
22214,1620.0,1620,6.72,6.72,0,8.91,0.2,324.0,0,212,0,0
22266,1188.0,1188,6.71,6.71,0,8.91,0.0,0.0,0,4,0,1
24929,1620.0,1620,8.53,8.53,1,8.0,0.0,0.0,1,29,1,1
25017,1152.0,3456,5.33,16.0,0,8.91,0.0,0.0,0,0,1,1
25738,2160.0,2160,8.0,8.0,0,8.91,0.47,1015.2,0,18,0,0
31992,1620.0,1620,3.86,3.86,0,8.91,0.41,664.2,0,138,0,0
33187,1188.0,1188,8.36,8.36,0,8.91,0.0,0.0,0,1,0,1
474,1188.0,1188,5.33,5.33,0,8.91,0.09,106.92,0,30,0,0
519,1188.0,1188,5.33,5.33,1,7.0,0.0,0.0,0,28,1,1
2177,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
3294,2160.0,2160,10.07,10.07,1,10.0,0.0,0.0,0,0,0,1
7786,2160.0,2160,8.0,8.0,1,8.0,0.35,756.0,0,20,0,0
8049,1620.0,1620,5.61,5.61,0,8.91,0.17,275.4,0,82,0,0
8132,648.0,648,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
8460,1188.0,1188,8.53,8.53,0,8.91,0.56,665.28,0,61,0,0
10159,1620.0,1620,7.99,7.99,1,7.0,0.78,1263.6,1,235,0,0
12456,1188.0,1188,8.0,8.0,0,8.91,0.05,59.4,0,0,0,0
14624,1620.0,1620,5.93,5.93,0,8.91,0.0,0.0,0,0,0,1
15786,1620.0,1620,10.07,10.07,0,8.91,0.0,0.0,0,0,0,1
16169,2160.0,2160,5.33,5.33,1,10.0,0.74,1598.4,0,53,0,0
22776,1674.0,3348,6.67,13.33,0,8.91,0.0,0.0,0,16,1,1
23117,2160.0,2160,5.33,5.33,0,8.91,0.38,820.8,0,127,0,0
24389,1620.0,1620,8.0,8.0,0,8.91,0.05,81.0,0,258,0,0
24955,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0,176,1,1
25358,1080.0,1080,19.73,19.73,1,8.0,1.0,1080.0,1,197,0,0
31299,2160.0,2160,8.0,8.0,0,8.91,0.23,496.8,0,253,0,0
31825,1620.0,1620,10.13,10.13,0,8.91,0.22,356.4,0,62,0,0
31902,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
32409,648.0,648,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
145,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
259,1188.0,1188,8.0,8.0,0,8.91,0.02,23.76,0,250,0,1
274,1620.0,1620,6.0,6.0,0,8.91,0.0,0.0,0,0,0,1
310,1188.0,1188,6.0,6.0,0,8.91,0.42,498.96,0,203,0,0
496,1620.0,1620,8.0,8.0,1,8.0,0.52,842.4,0,43,0,0
697,1620.0,1620,5.33,5.33,1,8.0,0.11,178.2,0,20,0,0
1531,1188.0,1188,3.86,3.86,0,8.91,0.13,154.44,0,99,0,0
2301,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
4692,1620.0,1620,7.6,7.6,0,8.91,0.0,0.0,0,0,0,1
4748,1620.0,1620,8.0,8.0,1,9.0,0.99,1603.8,2,239,0,0
4944,2160.0,2160,7.51,7.51,0,8.91,0.12,259.2,0,85,0,0
5511,1188.0,1188,6.71,6.71,0,8.91,0.0,0.0,0,0,0,1
6147,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
6619,2160.0,2160,5.33,5.33,1,9.0,0.3,648.0,0,138,0,0
6650,1188.0,1188,5.33,5.33,0,8.91,0.28,332.64,0,1,0,0
6805,1620.0,1620,6.0,6.0,0,8.91,0.0,0.0,0,0,1,1
7021,648.0,648,12.27,12.27,0,8.91,0.0,0.0,0,0,0,1
7108,1620.0,1620,5.69,5.69,0,8.91,0.0,0.0,0,168,0,1
7634,2160.0,2160,8.53,8.53,0,8.91,0.0,0.0,0,155,1,1
9236,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
9979,2160.0,2160,25.59,25.59,0,8.91,0.0,0.0,0,0,0,1
10033,1377.0,5508,5.33,21.33,0,8.91,0.0,0.0,0,0,1,1
10146,1620.0,1620,5.69,5.69,0,8.91,0.0,0.0,0,0,0,1
10349,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
10996,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,1,1
11034,1620.0,1620,6.0,6.0,0,8.91,0.04,64.8,0,237,0,1
11275,1620.0,1620,5.69,5.69,0,8.91,0.0,0.0,0,14,1,1
12027,864.0,2592,5.33,16.0,0,8.91,0.0,0.0,0,46,1,1
12680,1620.0,1620,5.93,5.93,0,8.91,0.0,0.0,0,0,0,1
12894,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,200,0,1
14060,2160.0,2160,5.69,5.69,0,8.91,0.0,0.0,0,13,0,1
15476,2160.0,2160,5.33,5.33,0,8.91,0.44,950.4,0,41,0,0
16644,2160.0,2160,5.33,5.33,1,10.0,0.12,259.2,0,264,0,0
18012,2160.0,2160,3.86,3.86,1,8.0,0.0,0.0,1,51,1,1
18268,324.0,324,12.26,12.26,0,8.91,0.0,0.0,0,0,0,0
18835,1620.0,1620,6.0,6.0,0,8.91,0.38,615.6,0,31,0,0
18993,2160.0,2160,8.0,8.0,0,8.91,0.07,151.2,0,69,0,0
19869,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,40,0,1
20448,1080.0,1080,8.0,8.0,0,8.91,0.02,21.6,0,0,0,1
20610,2160.0,2160,5.33,5.33,1,10.0,0.34,734.4,0,18,0,0
21327,648.0,648,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
22955,1080.0,1080,5.33,5.33,1,10.0,0.18,194.4,0,38,0,0
23488,2160.0,2160,8.53,8.53,1,10.0,0.36,777.6,0,27,0,0
23523,1080.0,1080,5.69,5.69,0,8.91,0.0,0.0,0,0,0,1
